FIPS,statecode,countycode,State,County,AGEGRP,TOT_POP,White,Black
25474,27,53,Minnesota,Hennepin County,13,72857,63977,5344
25475,27,53,Minnesota,Hennepin County,14,57701,51333,3784
25476,27,53,Minnesota,Hennepin County,15,36289,32351,2318
25477,27,53,Minnesota,Hennepin County,16,25573,23006,1450
25478,27,53,Minnesota,Hennepin County,17,18755,17139,901
25479,27,53,Minnesota,Hennepin County,18,24608,23158,760
25485,27,55,Minnesota,Houston County,5,1008,973,8
25486,27,55,Minnesota,Houston County,6,879,854,7
25487,27,55,Minnesota,Houston County,7,1006,979,11
25488,27,55,Minnesota,Houston County,8,1111,1080,8
25489,27,55,Minnesota,Houston County,9,931,907,8
25490,27,55,Minnesota,Houston County,10,1136,1104,12
25491,27,55,Minnesota,Houston County,11,1334,1305,11
25492,27,55,Minnesota,Houston County,12,1706,1681,6
25493,27,55,Minnesota,Houston County,13,1476,1455,5
25494,27,55,Minnesota,Houston County,14,1187,1177,1
25495,27,55,Minnesota,Houston County,15,903,900,0
25496,27,55,Minnesota,Houston County,16,580,576,0
25497,27,55,Minnesota,Houston County,17,536,534,0
25498,27,55,Minnesota,Houston County,18,613,613,0
25504,27,57,Minnesota,Hubbard County,5,906,814,5
25505,27,57,Minnesota,Hubbard County,6,817,755,9
25506,27,57,Minnesota,Hubbard County,7,988,927,7
25507,27,57,Minnesota,Hubbard County,8,1054,998,4
25508,27,57,Minnesota,Hubbard County,9,1019,968,2
25509,27,57,Minnesota,Hubbard County,10,1095,1045,3
25510,27,57,Minnesota,Hubbard County,11,1545,1462,8
25511,27,57,Minnesota,Hubbard County,12,1716,1664,3
25512,27,57,Minnesota,Hubbard County,13,1716,1679,1
25513,27,57,Minnesota,Hubbard County,14,1721,1688,0
25514,27,57,Minnesota,Hubbard County,15,1309,1282,0
25515,27,57,Minnesota,Hubbard County,16,943,928,0
25516,27,57,Minnesota,Hubbard County,17,626,616,0
25517,27,57,Minnesota,Hubbard County,18,496,486,1
25523,27,59,Minnesota,Isanti County,5,2108,1964,47
25524,27,59,Minnesota,Isanti County,6,2325,2215,16
25525,27,59,Minnesota,Isanti County,7,2551,2449,19
25526,27,59,Minnesota,Isanti County,8,2483,2394,21
25527,27,59,Minnesota,Isanti County,9,2261,2169,22
25528,27,59,Minnesota,Isanti County,10,2542,2471,16
25529,27,59,Minnesota,Isanti County,11,3096,3024,22
25530,27,59,Minnesota,Isanti County,12,2983,2913,17
25531,27,59,Minnesota,Isanti County,13,2448,2397,19
25532,27,59,Minnesota,Isanti County,14,1986,1948,7
25533,27,59,Minnesota,Isanti County,15,1446,1423,4
25534,27,59,Minnesota,Isanti County,16,1188,1163,6
25535,27,59,Minnesota,Isanti County,17,716,701,2
25536,27,59,Minnesota,Isanti County,18,724,720,0
25542,27,61,Minnesota,Itasca County,5,2226,1964,16
25543,27,61,Minnesota,Itasca County,6,2078,1868,22
25544,27,61,Minnesota,Itasca County,7,2357,2175,9
25545,27,61,Minnesota,Itasca County,8,2538,2393,9
25546,27,61,Minnesota,Itasca County,9,2352,2223,7
25547,27,61,Minnesota,Itasca County,10,2574,2430,6
25548,27,61,Minnesota,Itasca County,11,3093,2943,13
25549,27,61,Minnesota,Itasca County,12,3663,3478,12
25550,27,61,Minnesota,Itasca County,13,3897,3756,7
25551,27,61,Minnesota,Itasca County,14,3374,3280,5
25552,27,61,Minnesota,Itasca County,15,2400,2337,2
25553,27,61,Minnesota,Itasca County,16,1745,1697,4
25554,27,61,Minnesota,Itasca County,17,1153,1126,1
25555,27,61,Minnesota,Itasca County,18,1295,1267,0
25561,27,63,Minnesota,Jackson County,5,525,487,4
25562,27,63,Minnesota,Jackson County,6,491,463,9
25563,27,63,Minnesota,Jackson County,7,528,488,12
25564,27,63,Minnesota,Jackson County,8,569,544,5
25565,27,63,Minnesota,Jackson County,9,524,500,8
25566,27,63,Minnesota,Jackson County,10,580,568,0
25567,27,63,Minnesota,Jackson County,11,645,626,2
25568,27,63,Minnesota,Jackson County,12,858,834,0
25569,27,63,Minnesota,Jackson County,13,760,746,0
25570,27,63,Minnesota,Jackson County,14,564,557,1
25571,27,63,Minnesota,Jackson County,15,425,423,1
25572,27,63,Minnesota,Jackson County,16,375,373,0
25573,27,63,Minnesota,Jackson County,17,317,315,0
25574,27,63,Minnesota,Jackson County,18,399,399,0
25580,27,65,Minnesota,Kanabec County,5,833,772,11
25581,27,65,Minnesota,Kanabec County,6,732,697,4
25582,27,65,Minnesota,Kanabec County,7,864,830,4
25583,27,65,Minnesota,Kanabec County,8,878,843,8
25584,27,65,Minnesota,Kanabec County,9,924,900,3
25585,27,65,Minnesota,Kanabec County,10,996,957,8
25586,27,65,Minnesota,Kanabec County,11,1151,1128,3
25587,27,65,Minnesota,Kanabec County,12,1369,1334,4
25588,27,65,Minnesota,Kanabec County,13,1238,1213,3
25589,27,65,Minnesota,Kanabec County,14,1094,1078,1
25590,27,65,Minnesota,Kanabec County,15,809,799,1
25591,27,65,Minnesota,Kanabec County,16,553,545,0
25592,27,65,Minnesota,Kanabec County,17,365,362,0
25593,27,65,Minnesota,Kanabec County,18,327,322,0
25599,27,67,Minnesota,Kandiyohi County,5,2578,2293,167
25600,27,67,Minnesota,Kandiyohi County,6,2603,2310,208
25601,27,67,Minnesota,Kandiyohi County,7,2609,2379,162
25602,27,67,Minnesota,Kandiyohi County,8,2487,2260,145
25603,27,67,Minnesota,Kandiyohi County,9,2200,2016,130
25604,27,67,Minnesota,Kandiyohi County,10,2287,2159,88
25605,27,67,Minnesota,Kandiyohi County,11,2726,2622,50
25606,27,67,Minnesota,Kandiyohi County,12,3182,3106,53
25607,27,67,Minnesota,Kandiyohi County,13,3092,3021,41
25608,27,67,Minnesota,Kandiyohi County,14,2378,2346,19
25609,27,67,Minnesota,Kandiyohi County,15,1755,1730,13
25610,27,67,Minnesota,Kandiyohi County,16,1287,1259,18
25611,27,67,Minnesota,Kandiyohi County,17,987,975,8
25612,27,67,Minnesota,Kandiyohi County,18,1258,1249,5
25618,27,69,Minnesota,Kittson County,5,219,212,3
25619,27,69,Minnesota,Kittson County,6,170,164,0
25620,27,69,Minnesota,Kittson County,7,190,187,0
25621,27,69,Minnesota,Kittson County,8,193,189,2
25622,27,69,Minnesota,Kittson County,9,199,194,3
25623,27,69,Minnesota,Kittson County,10,269,267,0
25624,27,69,Minnesota,Kittson County,11,295,291,1
25625,27,69,Minnesota,Kittson County,12,380,370,0
25626,27,69,Minnesota,Kittson County,13,374,372,0
25627,27,69,Minnesota,Kittson County,14,286,284,0
25628,27,69,Minnesota,Kittson County,15,214,213,0
25629,27,69,Minnesota,Kittson County,16,191,191,0
25630,27,69,Minnesota,Kittson County,17,126,126,0
25631,27,69,Minnesota,Kittson County,18,200,200,0
25637,27,71,Minnesota,Koochiching County,5,617,547,15
25638,27,71,Minnesota,Koochiching County,6,563,516,7
25639,27,71,Minnesota,Koochiching County,7,594,557,5
25640,27,71,Minnesota,Koochiching County,8,637,599,3
25641,27,71,Minnesota,Koochiching County,9,653,614,2
25642,27,71,Minnesota,Koochiching County,10,750,706,5
25643,27,71,Minnesota,Koochiching County,11,952,907,6
25644,27,71,Minnesota,Koochiching County,12,1147,1117,1
25645,27,71,Minnesota,Koochiching County,13,1158,1120,2
25646,27,71,Minnesota,Koochiching County,14,1009,970,3
25647,27,71,Minnesota,Koochiching County,15,639,623,0
25648,27,71,Minnesota,Koochiching County,16,536,518,2
25649,27,71,Minnesota,Koochiching County,17,372,368,1
25650,27,71,Minnesota,Koochiching County,18,395,385,3
25656,27,73,Minnesota,Lac qui Parle County,5,358,344,3
25657,27,73,Minnesota,Lac qui Parle County,6,222,218,0
25658,27,73,Minnesota,Lac qui Parle County,7,331,317,1
25659,27,73,Minnesota,Lac qui Parle County,8,331,316,1
25660,27,73,Minnesota,Lac qui Parle County,9,315,309,0
25661,27,73,Minnesota,Lac qui Parle County,10,335,328,2
25662,27,73,Minnesota,Lac qui Parle County,11,438,433,1
25663,27,73,Minnesota,Lac qui Parle County,12,602,598,1
25664,27,73,Minnesota,Lac qui Parle County,13,573,567,2
25665,27,73,Minnesota,Lac qui Parle County,14,462,454,2
25666,27,73,Minnesota,Lac qui Parle County,15,353,345,0
25667,27,73,Minnesota,Lac qui Parle County,16,308,306,0
25668,27,73,Minnesota,Lac qui Parle County,17,254,253,0
25669,27,73,Minnesota,Lac qui Parle County,18,369,368,1
25675,27,75,Minnesota,Lake County,5,462,440,1
25676,27,75,Minnesota,Lake County,6,471,454,3
25677,27,75,Minnesota,Lake County,7,534,517,3
25678,27,75,Minnesota,Lake County,8,559,546,4
25679,27,75,Minnesota,Lake County,9,519,495,2
25680,27,75,Minnesota,Lake County,10,558,538,2
25681,27,75,Minnesota,Lake County,11,702,685,4
25682,27,75,Minnesota,Lake County,12,958,934,3
25683,27,75,Minnesota,Lake County,13,968,949,6
25684,27,75,Minnesota,Lake County,14,823,812,0
25685,27,75,Minnesota,Lake County,15,639,630,0
25686,27,75,Minnesota,Lake County,16,483,482,0
25687,27,75,Minnesota,Lake County,17,389,386,0
25688,27,75,Minnesota,Lake County,18,425,419,0
25694,27,77,Minnesota,Lake of the Woods County,5,198,181,1
25695,27,77,Minnesota,Lake of the Woods County,6,142,136,0
25696,27,77,Minnesota,Lake of the Woods County,7,177,171,0
25697,27,77,Minnesota,Lake of the Woods County,8,212,190,2
25698,27,77,Minnesota,Lake of the Woods County,9,178,165,1
25699,27,77,Minnesota,Lake of the Woods County,10,199,187,0
25700,27,77,Minnesota,Lake of the Woods County,11,312,305,0
25701,27,77,Minnesota,Lake of the Woods County,12,359,350,1
25702,27,77,Minnesota,Lake of the Woods County,13,415,406,0
25703,27,77,Minnesota,Lake of the Woods County,14,310,298,1
25704,27,77,Minnesota,Lake of the Woods County,15,193,193,0
25705,27,77,Minnesota,Lake of the Woods County,16,177,175,0
25706,27,77,Minnesota,Lake of the Woods County,17,96,94,1
25707,27,77,Minnesota,Lake of the Woods County,18,96,95,0
25713,27,79,Minnesota,Le Sueur County,5,1474,1423,12
25714,27,79,Minnesota,Le Sueur County,6,1348,1292,17
25715,27,79,Minnesota,Le Sueur County,7,1640,1575,11
25716,27,79,Minnesota,Le Sueur County,8,1744,1692,14
25717,27,79,Minnesota,Le Sueur County,9,1582,1530,11
25718,27,79,Minnesota,Le Sueur County,10,1882,1842,13
25719,27,79,Minnesota,Le Sueur County,11,2097,2060,12
25720,27,79,Minnesota,Le Sueur County,12,2129,2089,13
25721,27,79,Minnesota,Le Sueur County,13,1844,1818,7
25722,27,79,Minnesota,Le Sueur County,14,1578,1558,3
25723,27,79,Minnesota,Le Sueur County,15,1102,1095,1
25724,27,79,Minnesota,Le Sueur County,16,843,842,0
25725,27,79,Minnesota,Le Sueur County,17,553,548,1
25726,27,79,Minnesota,Le Sueur County,18,540,538,1
25732,27,81,Minnesota,Lincoln County,5,269,260,2
25733,27,81,Minnesota,Lincoln County,6,245,224,3
25734,27,81,Minnesota,Lincoln County,7,299,292,1
25735,27,81,Minnesota,Lincoln County,8,301,296,1
25736,27,81,Minnesota,Lincoln County,9,290,284,2
25737,27,81,Minnesota,Lincoln County,10,308,306,0
25738,27,81,Minnesota,Lincoln County,11,343,339,0
25739,27,81,Minnesota,Lincoln County,12,425,422,0
25740,27,81,Minnesota,Lincoln County,13,429,427,0
25741,27,81,Minnesota,Lincoln County,14,348,347,0
25742,27,81,Minnesota,Lincoln County,15,316,314,0
25743,27,81,Minnesota,Lincoln County,16,273,272,0
25744,27,81,Minnesota,Lincoln County,17,217,215,0
25745,27,81,Minnesota,Lincoln County,18,301,299,0
25751,27,83,Minnesota,Lyon County,5,1769,1511,56
25752,27,83,Minnesota,Lyon County,6,1713,1448,83
25753,27,83,Minnesota,Lyon County,7,1643,1453,86
25754,27,83,Minnesota,Lyon County,8,1670,1516,49
25755,27,83,Minnesota,Lyon County,9,1365,1245,35
25756,27,83,Minnesota,Lyon County,10,1410,1321,33
25757,27,83,Minnesota,Lyon County,11,1578,1494,33
25758,27,83,Minnesota,Lyon County,12,1745,1678,15
25759,27,83,Minnesota,Lyon County,13,1514,1474,7
25760,27,83,Minnesota,Lyon County,14,1169,1145,10
25761,27,83,Minnesota,Lyon County,15,803,783,6
25762,27,83,Minnesota,Lyon County,16,634,624,6
25763,27,83,Minnesota,Lyon County,17,509,498,4
25764,27,83,Minnesota,Lyon County,18,745,739,2
25770,27,85,Minnesota,McLeod County,5,2090,1996,28
25771,27,85,Minnesota,McLeod County,6,2005,1934,31
25772,27,85,Minnesota,McLeod County,7,2163,2104,9
25773,27,85,Minnesota,McLeod County,8,2099,2033,17
25774,27,85,Minnesota,McLeod County,9,2048,1992,8
25775,27,85,Minnesota,McLeod County,10,2343,2286,13
25776,27,85,Minnesota,McLeod County,11,2553,2502,11
25777,27,85,Minnesota,McLeod County,12,2641,2598,13
25778,27,85,Minnesota,McLeod County,13,2197,2165,8
25779,27,85,Minnesota,McLeod County,14,1970,1948,3
25780,27,85,Minnesota,McLeod County,15,1520,1505,1
25781,27,85,Minnesota,McLeod County,16,1202,1191,5
25782,27,85,Minnesota,McLeod County,17,811,805,1
25783,27,85,Minnesota,McLeod County,18,1035,1026,3
25789,27,87,Minnesota,Mahnomen County,5,262,101,3
25790,27,87,Minnesota,Mahnomen County,6,284,100,2
25791,27,87,Minnesota,Mahnomen County,7,274,96,2
25792,27,87,Minnesota,Mahnomen County,8,296,136,0
25793,27,87,Minnesota,Mahnomen County,9,261,140,0
25794,27,87,Minnesota,Mahnomen County,10,268,135,2
25795,27,87,Minnesota,Mahnomen County,11,326,194,1
25796,27,87,Minnesota,Mahnomen County,12,375,239,1
25797,27,87,Minnesota,Mahnomen County,13,329,214,2
25798,27,87,Minnesota,Mahnomen County,14,319,212,0
25799,27,87,Minnesota,Mahnomen County,15,217,144,2
25800,27,87,Minnesota,Mahnomen County,16,170,127,0
25801,27,87,Minnesota,Mahnomen County,17,129,112,0
25802,27,87,Minnesota,Mahnomen County,18,115,103,1
25808,27,89,Minnesota,Marshall County,5,503,479,6
25809,27,89,Minnesota,Marshall County,6,444,431,3
25810,27,89,Minnesota,Marshall County,7,537,529,1
25811,27,89,Minnesota,Marshall County,8,512,501,0
25812,27,89,Minnesota,Marshall County,9,466,454,1
25813,27,89,Minnesota,Marshall County,10,532,518,1
25814,27,89,Minnesota,Marshall County,11,679,672,3
25815,27,89,Minnesota,Marshall County,12,735,729,1
25816,27,89,Minnesota,Marshall County,13,702,696,2
25817,27,89,Minnesota,Marshall County,14,545,538,1
25818,27,89,Minnesota,Marshall County,15,407,403,0
25819,27,89,Minnesota,Marshall County,16,368,364,0
25820,27,89,Minnesota,Marshall County,17,253,251,0
25821,27,89,Minnesota,Marshall County,18,317,314,0
25827,27,91,Minnesota,Martin County,5,1057,1000,12
25828,27,91,Minnesota,Martin County,6,947,904,9
25829,27,91,Minnesota,Martin County,7,1105,1069,16
25830,27,91,Minnesota,Martin County,8,1013,976,10
25831,27,91,Minnesota,Martin County,9,990,966,5
25832,27,91,Minnesota,Martin County,10,1063,1039,7
25833,27,91,Minnesota,Martin County,11,1344,1311,5
25834,27,91,Minnesota,Martin County,12,1619,1591,9
25835,27,91,Minnesota,Martin County,13,1554,1536,6
25836,27,91,Minnesota,Martin County,14,1281,1270,0
25837,27,91,Minnesota,Martin County,15,910,905,1
25838,27,91,Minnesota,Martin County,16,734,732,2
25839,27,91,Minnesota,Martin County,17,628,628,0
25840,27,91,Minnesota,Martin County,18,876,867,1
25846,27,93,Minnesota,Meeker County,5,1226,1173,23
25847,27,93,Minnesota,Meeker County,6,1099,1042,32
25848,27,93,Minnesota,Meeker County,7,1241,1203,16
25849,27,93,Minnesota,Meeker County,8,1330,1309,4
25850,27,93,Minnesota,Meeker County,9,1231,1204,10
25851,27,93,Minnesota,Meeker County,10,1357,1329,11
25852,27,93,Minnesota,Meeker County,11,1573,1536,10
25853,27,93,Minnesota,Meeker County,12,1787,1769,3
25854,27,93,Minnesota,Meeker County,13,1730,1714,4
25855,27,93,Minnesota,Meeker County,14,1411,1402,1
25856,27,93,Minnesota,Meeker County,15,1037,1028,2
25857,27,93,Minnesota,Meeker County,16,752,747,1
25858,27,93,Minnesota,Meeker County,17,576,570,3
25859,27,93,Minnesota,Meeker County,18,635,629,0
25865,27,95,Minnesota,Mille Lacs County,5,1281,1106,14
25866,27,95,Minnesota,Mille Lacs County,6,1441,1308,15
25867,27,95,Minnesota,Mille Lacs County,7,1504,1349,11
25868,27,95,Minnesota,Mille Lacs County,8,1567,1436,9
25869,27,95,Minnesota,Mille Lacs County,9,1432,1315,10
25870,27,95,Minnesota,Mille Lacs County,10,1635,1501,10
25871,27,95,Minnesota,Mille Lacs County,11,1926,1805,5
25872,27,95,Minnesota,Mille Lacs County,12,1902,1809,11
25873,27,95,Minnesota,Mille Lacs County,13,1655,1565,1
25874,27,95,Minnesota,Mille Lacs County,14,1467,1407,2
25875,27,95,Minnesota,Mille Lacs County,15,1145,1094,1
25876,27,95,Minnesota,Mille Lacs County,16,924,892,0
25877,27,95,Minnesota,Mille Lacs County,17,609,588,0
25878,27,95,Minnesota,Mille Lacs County,18,667,652,1
25884,27,97,Minnesota,Morrison County,5,1710,1644,20
25885,27,97,Minnesota,Morrison County,6,1652,1600,17
25886,27,97,Minnesota,Morrison County,7,1959,1890,17
25887,27,97,Minnesota,Morrison County,8,2008,1974,8
25888,27,97,Minnesota,Morrison County,9,1679,1623,14
25889,27,97,Minnesota,Morrison County,10,2011,1958,12
25890,27,97,Minnesota,Morrison County,11,2375,2339,6
25891,27,97,Minnesota,Morrison County,12,2586,2551,8
25892,27,97,Minnesota,Morrison County,13,2404,2374,8
25893,27,97,Minnesota,Morrison County,14,1926,1904,4
25894,27,97,Minnesota,Morrison County,15,1372,1359,0
25895,27,97,Minnesota,Morrison County,16,1050,1045,0
25896,27,97,Minnesota,Morrison County,17,785,777,3
25897,27,97,Minnesota,Morrison County,18,897,890,1
25903,27,99,Minnesota,Mower County,5,2269,1993,83
25904,27,99,Minnesota,Mower County,6,2298,1965,121
25905,27,99,Minnesota,Mower County,7,2400,2110,122
25906,27,99,Minnesota,Mower County,8,2334,2037,139
25907,27,99,Minnesota,Mower County,9,2169,1862,166
25908,27,99,Minnesota,Mower County,10,2311,2105,90
25909,27,99,Minnesota,Mower County,11,2541,2390,81
25910,27,99,Minnesota,Mower County,12,2716,2633,26
25911,27,99,Minnesota,Mower County,13,2400,2344,11
25912,27,99,Minnesota,Mower County,14,2150,2097,21
25913,27,99,Minnesota,Mower County,15,1410,1383,2
25914,27,99,Minnesota,Mower County,16,1157,1148,3
25915,27,99,Minnesota,Mower County,17,996,983,3
25916,27,99,Minnesota,Mower County,18,1370,1354,4
25922,27,101,Minnesota,Murray County,5,407,382,6
25923,27,101,Minnesota,Murray County,6,366,341,5
25924,27,101,Minnesota,Murray County,7,420,378,3
25925,27,101,Minnesota,Murray County,8,419,405,1
25926,27,101,Minnesota,Murray County,9,397,379,4
25927,27,101,Minnesota,Murray County,10,440,420,1
25928,27,101,Minnesota,Murray County,11,555,550,0
25929,27,101,Minnesota,Murray County,12,642,630,2
25930,27,101,Minnesota,Murray County,13,663,660,1
25931,27,101,Minnesota,Murray County,14,599,596,0
25932,27,101,Minnesota,Murray County,15,466,464,0
25933,27,101,Minnesota,Murray County,16,356,353,0
25934,27,101,Minnesota,Murray County,17,286,284,0
25935,27,101,Minnesota,Murray County,18,363,363,0
25941,27,103,Minnesota,Nicollet County,5,2906,2634,106
25942,27,103,Minnesota,Nicollet County,6,2104,1938,100
25943,27,103,Minnesota,Nicollet County,7,2325,2150,93
25944,27,103,Minnesota,Nicollet County,8,2250,2090,80
25945,27,103,Minnesota,Nicollet County,9,1850,1707,86
25946,27,103,Minnesota,Nicollet County,10,1838,1742,48
25947,27,103,Minnesota,Nicollet County,11,2088,1985,63
25948,27,103,Minnesota,Nicollet County,12,2244,2170,30
25949,27,103,Minnesota,Nicollet County,13,2046,1996,28
25950,27,103,Minnesota,Nicollet County,14,1751,1718,8
25951,27,103,Minnesota,Nicollet County,15,1109,1094,6
25952,27,103,Minnesota,Nicollet County,16,852,836,6
25953,27,103,Minnesota,Nicollet County,17,603,594,1
25954,27,103,Minnesota,Nicollet County,18,752,745,0
25960,27,105,Minnesota,Nobles County,5,1464,1240,65
25961,27,105,Minnesota,Nobles County,6,1404,1131,89
25962,27,105,Minnesota,Nobles County,7,1387,1108,113
25963,27,105,Minnesota,Nobles County,8,1310,1068,116
25964,27,105,Minnesota,Nobles County,9,1155,947,80
25965,27,105,Minnesota,Nobles County,10,1198,1039,54
25966,27,105,Minnesota,Nobles County,11,1388,1207,52
25967,27,105,Minnesota,Nobles County,12,1411,1298,32
25968,27,105,Minnesota,Nobles County,13,1302,1182,27
25969,27,105,Minnesota,Nobles County,14,1022,965,20
